TransactionID,Amount,PaymentMethod,Location,Device,TransactionDate,Fraud
TXN19857,365,Debit Card,Bettiah,iPhone,2026-02-03,No
TXN19858,97612,Net Banking,Dewas,Laptop,2024-09-22,No
TXN19859,29693,UPI,Indore,Laptop,2026-06-18,No
TXN19860,72478,UPI,Davanagere,Laptop,2026-06-15,No
TXN19861,94015,Net Banking,Hosur,Android,2025-04-19,No
TXN19862,88799,Net Banking,Jammu,Laptop,2025-07-26,No
TXN19863,44977,Debit Card,Jorhat,iPhone,2025-10-20,No
TXN19864,39570,Net Banking,Vadodara,Android,2025-08-17,No
TXN19865,34533,UPI,Aurangabad,Android,2026-01-17,No
TXN19866,5237,UPI,Kolhapur,iPhone,2025-05-09,No
TXN19867,77912,UPI,Vellore,iPhone,2026-01-11,No
TXN19868,91687,Net Banking,Hyderabad,iPhone,2025-10-01,No
TXN19869,98559,Debit Card,Patiala,Laptop,2026-06-08,No
TXN19870,20627,Credit Card,Rourkela,Laptop,2026-03-25,No
TXN19871,8591,Credit Card,Ambala,Laptop,2025-12-30,No
TXN19872,93327,Credit Card,Mumbai,Laptop,2024-12-20,No
TXN19873,67073,Net Banking,Danapur,iPhone,2026-04-02,No
TXN19874,69102,Net Banking,Hosur,Laptop,2025-11-09,No
TXN19875,99620,Debit Card,Ahmednagar,Android,2025-12-16,No
TXN19876,49273,Credit Card,Tumkur,iPhone,2024-12-12,No
TXN19877,14221,UPI,Thane,iPhone,2026-04-17,No
TXN19878,15399,Net Banking,Shimla,Laptop,2026-01-04,No
TXN19879,28882,Net Banking,Haridwar,Laptop,2025-10-14,No
TXN19880,1821,UPI,Arrah,iPhone,2026-05-28,No
TXN19881,44523,UPI,Baranagar,iPhone,2025-05-12,No
TXN19882,36410,Debit Card,Bareilly,Android,2026-06-09,No
TXN19883,56566,UPI,Medininagar,iPhone,2026-04-19,No
TXN19884,23864,Credit Card,Jamnagar,Laptop,2025-05-12,No
TXN19885,84767,UPI,Ujjain,Laptop,2024-11-06,No
TXN19886,97963,UPI,Tumkur,Laptop,2024-08-27,No
TXN19887,80916,UPI,Karaikudi,iPhone,2026-01-04,Yes
TXN19888,21132,Debit Card,Orai,iPhone,2024-07-07,No
TXN19889,27383,UPI,Dhule,Android,2026-02-10,No
TXN19890,28747,Debit Card,Bidar,Laptop,2025-12-18,No
TXN19891,65876,Net Banking,Satna,Android,2024-09-06,No
TXN19892,21991,Debit Card,Bijapur,iPhone,2026-04-21,No
TXN19893,94352,Debit Card,Meerut,Android,2024-10-18,No
TXN19894,76059,UPI,Thiruvananthapuram,Android,2026-05-05,No
TXN19895,36442,UPI,Bhilai,iPhone,2025-05-21,No
TXN19896,18135,Credit Card,Guntur,Laptop,2026-06-26,No
TXN19897,66785,Net Banking,Tezpur,iPhone,2024-10-12,No
TXN19898,39944,Net Banking,Noida,Android,2025-05-25,No
TXN19899,69063,Credit Card,Thrissur,iPhone,2025-09-26,No
TXN19900,58203,Debit Card,Gaya,Android,2024-09-16,No
TXN19901,22422,UPI,Chinsurah,iPhone,2025-11-19,No
TXN19902,33936,Debit Card,Barasat,Laptop,2025-10-03,No
TXN19903,68827,Credit Card,Kirari Suleman Nagar,Laptop,2025-08-19,No
TXN19904,14889,Debit Card,Bhatpara,Android,2025-09-07,No
TXN19905,37526,UPI,Alappuzha,Laptop,2025-11-23,No
TXN19906,55655,Debit Card,Bhubaneswar,Laptop,2025-05-21,No
TXN19907,15055,Credit Card,Patiala,Android,2025-01-20,No
TXN19908,57328,UPI,Mathura,iPhone,2026-04-13,No
TXN19909,21657,Debit Card,Mumbai,Android,2025-12-31,No
TXN19910,63774,Debit Card,Ozhukarai,iPhone,2025-07-31,No
TXN19911,38301,Net Banking,Saharanpur,iPhone,2025-03-14,No
TXN19912,98738,Net Banking,Mathura,iPhone,2026-05-14,No
TXN19913,7074,Net Banking,Maheshtala,iPhone,2025-10-13,No
TXN19914,53066,Credit Card,Kadapa,Android,2025-05-09,No
TXN19915,92370,Credit Card,Ramagundam,iPhone,2025-12-20,No
TXN19916,29079,Credit Card,Chinsurah,Android,2024-09-01,No
TXN19917,47086,Debit Card,Bhind,Android,2025-04-08,No
TXN19918,4182,UPI,Nagercoil,Laptop,2026-06-14,No
TXN19919,76634,Debit Card,Sirsa,iPhone,2025-07-05,No
TXN19920,76178,Net Banking,Kharagpur,Laptop,2025-08-21,No
TXN19921,86004,Net Banking,Kishanganj,Laptop,2024-11-14,No
TXN19922,65470,UPI,Tenali,Laptop,2025-05-12,No
TXN19923,38925,UPI,Farrukhabad,Android,2025-03-26,No
TXN19924,86901,Credit Card,Aurangabad,iPhone,2025-01-01,No
TXN19925,10162,Debit Card,Thanjavur,iPhone,2026-01-03,No
TXN19926,61654,Net Banking,Danapur,iPhone,2025-09-22,No
TXN19927,37160,UPI,Panchkula,iPhone,2024-09-14,No
TXN19928,79718,UPI,Pali,Android,2025-03-21,No
TXN19929,19780,Net Banking,Surendranagar Dudhrej,Android,2024-10-25,No
TXN19930,36299,Credit Card,Madhyamgram,Android,2025-12-09,No
TXN19931,77833,Net Banking,Rajkot,Android,2025-10-23,No
TXN19932,14618,Credit Card,Silchar,iPhone,2026-03-22,No
TXN19933,72799,Credit Card,Etawah,Laptop,2025-05-01,No
TXN19934,99584,Credit Card,Ramgarh,Laptop,2025-12-06,No
TXN19935,24393,Credit Card,Mysore,iPhone,2025-05-06,No
TXN19936,38451,Credit Card,Agartala,iPhone,2026-01-28,No
TXN19937,29390,Credit Card,Dehri,Laptop,2025-10-14,No
TXN19938,66743,Credit Card,Aurangabad,Laptop,2025-11-28,No
TXN19939,50874,Credit Card,Dhanbad,iPhone,2024-08-08,No
TXN19940,8764,Debit Card,Unnao,Laptop,2026-01-20,No
TXN19941,83553,Credit Card,Bettiah,Laptop,2024-11-15,No
TXN19942,35771,UPI,Kollam,iPhone,2026-04-03,No
TXN19943,6364,Credit Card,Raurkela Industrial Township,iPhone,2025-03-07,No
TXN19944,59475,UPI,Nizamabad,Laptop,2025-12-02,No
TXN19945,20417,Debit Card,Jodhpur,Laptop,2024-11-09,No
TXN19946,34599,Net Banking,Nellore,Android,2026-05-21,No
TXN19947,27442,Debit Card,Mahbubnagar,Laptop,2026-04-07,No
TXN19948,13508,Debit Card,Latur,Laptop,2025-08-03,No
TXN19949,62676,Net Banking,Ghaziabad,iPhone,2025-10-14,No
TXN19950,42559,Debit Card,Agartala,Android,2024-08-14,No
TXN19951,69374,Credit Card,Aurangabad,Android,2026-06-15,No
TXN19952,94293,Credit Card,Etawah,iPhone,2026-01-25,No
TXN19953,70641,Net Banking,Jammu,iPhone,2024-09-07,No
TXN19954,64085,Debit Card,Tiruvottiyur,iPhone,2024-12-26,No
TXN19955,58713,Credit Card,Dewas,iPhone,2026-01-21,No
TXN19956,18478,Credit Card,Giridih,iPhone,2025-05-29,No
TXN19957,68601,Debit Card,Phusro,Laptop,2025-09-12,No
TXN19958,89971,Debit Card,Bareilly,iPhone,2026-01-04,No
TXN19959,69007,Net Banking,Gwalior,Android,2025-11-30,No
TXN19960,68144,Credit Card,Rajahmundry,iPhone,2026-07-01,No
TXN19961,15876,Net Banking,Navi Mumbai,Android,2025-01-13,No
TXN19962,39047,UPI,Jhansi,iPhone,2026-05-23,No
TXN19963,95055,UPI,Noida,Laptop,2025-12-22,No
TXN19964,14648,Credit Card,Bikaner,iPhone,2026-01-09,No
TXN19965,76075,UPI,Agra,iPhone,2026-05-08,No
TXN19966,89800,UPI,Nagpur,Android,2025-09-16,No
TXN19967,9663,Debit Card,Bhatpara,Laptop,2024-08-16,No
TXN19968,17543,Net Banking,Khora ,Laptop,2025-10-22,No
TXN19969,26156,UPI,Tiruvottiyur,Laptop,2025-01-19,No
TXN19970,50200,Net Banking,Warangal,Android,2024-09-03,No
TXN19971,70512,Credit Card,Sonipat,Laptop,2025-03-11,No
TXN19972,81855,Net Banking,Panihati,Android,2025-06-10,No
TXN19973,29437,Debit Card,Jammu,Laptop,2024-09-16,No
TXN19974,73484,Net Banking,Noida,iPhone,2024-11-22,No
TXN19975,91077,UPI,Raurkela Industrial Township,iPhone,2026-02-08,No
TXN19976,64926,Credit Card,Bahraich,iPhone,2026-03-01,No
TXN19977,54519,Debit Card,Bhusawal,Android,2026-02-28,No
TXN19978,33210,UPI,Warangal,Android,2025-09-18,No
TXN19979,89212,Debit Card,Darbhanga,Android,2026-04-26,No
TXN19980,10757,Net Banking,Ramagundam,iPhone,2025-11-07,No
TXN19981,51076,UPI,Malegaon,Android,2025-10-15,No
TXN19982,3710,Credit Card,Phagwara,Android,2025-04-03,No
TXN19983,46676,Credit Card,Ramgarh,Laptop,2025-01-04,No
TXN19984,34789,Net Banking,Tadepalligudem,Laptop,2025-04-19,No
TXN19985,25215,UPI,Pudukkottai,Android,2026-06-20,No
TXN19986,48063,Net Banking,Singrauli,Android,2025-03-07,No
TXN19987,37221,Debit Card,Anantapuram,Android,2024-07-11,No
TXN19988,12293,Credit Card,Jorhat,iPhone,2025-01-09,No
TXN19989,20990,Net Banking,Meerut,iPhone,2025-07-25,No
TXN19990,19939,Net Banking,Jamalpur,Android,2025-05-19,No
TXN19991,64611,UPI,Rewa,Laptop,2024-11-17,No
TXN19992,31081,Net Banking,Bhavnagar,Android,2025-10-13,No
TXN19993,97385,Net Banking,Bhiwandi,Android,2026-04-10,No
TXN19994,15263,Credit Card,South Dumdum,Android,2025-06-02,No
TXN19995,50772,Debit Card,Agartala,Laptop,2024-09-04,No
TXN19996,20355,Net Banking,Bhind,iPhone,2025-06-21,No
TXN19997,89402,Debit Card,Tadepalligudem,iPhone,2026-02-03,No
TXN19998,82423,Credit Card,Jabalpur,iPhone,2025-09-07,No
TXN19999,86295,UPI,Dewas,Android,2025-01-05,No
TXN20000,44872,UPI,Ulhasnagar,Laptop,2025-02-02,No
TXN20001,89671,Credit Card,Nashik,iPhone,2025-12-04,No
TXN20002,71245,Credit Card,Jalandhar,Laptop,2026-04-01,No
TXN20003,11079,Credit Card,Ballia,Laptop,2024-10-01,No
TXN20004,35540,UPI,Pune,iPhone,2026-01-14,No
TXN20005,68271,Debit Card,Bhind,Laptop,2024-10-26,No
TXN20006,67631,Net Banking,Chittoor,Android,2024-07-19,No
TXN20007,16359,UPI,Jamnagar,Laptop,2024-09-24,No
TXN20008,21503,Credit Card,Bhilai,Android,2024-07-19,No
TXN20009,88458,Credit Card,Kavali,Android,2026-03-02,No
TXN20010,5381,Net Banking,Suryapet,iPhone,2024-07-29,Yes
TXN20011,5526,Credit Card,Sikar,iPhone,2025-08-03,No
TXN20012,8114,UPI,Shimla,Android,2025-02-24,No
TXN20013,42474,UPI,Ahmedabad,Laptop,2026-04-25,No
TXN20014,2175,Debit Card,Bhatpara,Laptop,2026-01-01,No
TXN20015,91886,Credit Card,Bokaro,Android,2025-04-28,No
TXN20016,36415,Credit Card,Guntur,Android,2025-04-07,No
TXN20017,92493,Credit Card,Tiruvottiyur,Android,2025-05-07,No
TXN20018,35756,UPI,Thrissur,Laptop,2024-07-28,No
TXN20019,73497,Debit Card,Howrah,Android,2025-02-26,No
TXN20020,62085,Net Banking,Rohtak,iPhone,2024-12-12,No
TXN20021,16188,UPI,Bikaner,Android,2024-12-29,No
TXN20022,41039,Net Banking,Anand,iPhone,2026-03-29,No
TXN20023,65095,Debit Card,Phagwara,Laptop,2025-10-23,No
TXN20024,69175,Net Banking,Aligarh,iPhone,2025-09-15,No
TXN20025,24068,UPI,Mehsana,Android,2026-06-04,No
TXN20026,7650,UPI,Gaya,Android,2024-10-02,No
TXN20027,39128,Net Banking,Bhagalpur,iPhone,2026-04-22,No
TXN20028,35699,UPI,Ghaziabad,iPhone,2024-07-18,No
TXN20029,45987,Debit Card,Bhiwani,Laptop,2024-10-01,No
TXN20030,59942,UPI,Kamarhati,Laptop,2025-08-03,No
TXN20031,73625,Net Banking,Raiganj,Laptop,2024-09-22,No
TXN20032,78764,UPI,Visakhapatnam,iPhone,2024-07-07,No
TXN20033,38182,Net Banking,Aurangabad,Laptop,2024-07-24,No
TXN20034,58857,Net Banking,Tenali,Laptop,2025-07-30,No
TXN20035,55680,Debit Card,Hapur,iPhone,2025-09-21,No
TXN20036,15130,Net Banking,Orai,Laptop,2026-05-20,No
TXN20037,34213,Credit Card,Vellore,iPhone,2024-10-17,No
TXN20038,8185,UPI,Sangli-Miraj & Kupwad,iPhone,2025-04-10,No
TXN20039,3049,Credit Card,Bahraich,Laptop,2024-09-24,No
TXN20040,31345,Debit Card,Munger,Android,2024-10-31,No
TXN20041,3310,UPI,North Dumdum,Android,2025-10-23,No
TXN20042,97696,Net Banking,Kanpur,Android,2024-11-19,No
TXN20043,83562,Debit Card,Dibrugarh,Android,2026-02-08,No
TXN20044,51835,Net Banking,Jhansi,Android,2025-12-28,No
TXN20045,66752,Net Banking,Surat,iPhone,2025-02-26,No
TXN20046,36508,Credit Card,Shimla,Android,2026-05-04,No
TXN20047,72454,Net Banking,Motihari,iPhone,2025-07-20,No
TXN20048,78496,Credit Card,Mau,Laptop,2025-08-31,No
TXN20049,66318,Credit Card,Ambattur,Laptop,2026-05-11,No
TXN20050,79564,UPI,Sangli-Miraj & Kupwad,iPhone,2025-01-26,No
TXN20051,46142,UPI,Ranchi,Android,2026-05-19,No
TXN20052,15824,Debit Card,New Delhi,iPhone,2024-09-19,No
TXN20053,7852,Credit Card,Haridwar,iPhone,2025-10-29,No
TXN20054,77299,UPI,Bhavnagar,Android,2026-06-17,No
TXN20055,65029,Credit Card,Muzaffarpur,Laptop,2024-07-28,No
TXN20056,68147,Credit Card,Firozabad,Android,2026-01-09,No
TXN20057,74081,Net Banking,Panvel,Laptop,2026-04-12,No
TXN20058,7860,Net Banking,Tumkur,Laptop,2025-03-05,No
TXN20059,28305,Credit Card,Erode,Android,2025-08-09,No
TXN20060,94690,Debit Card,Chinsurah,Android,2025-06-16,No
TXN20061,63420,Credit Card,Ludhiana,Android,2024-11-05,No
TXN20062,9659,Net Banking,Raichur,iPhone,2025-04-09,No
TXN20063,62372,UPI,Jorhat,Laptop,2026-04-04,No
TXN20064,48122,UPI,Thanjavur,Laptop,2025-08-11,No
TXN20065,15257,UPI,Yamunanagar,Laptop,2025-08-26,No
TXN20066,27595,Credit Card,Jalna,iPhone,2025-09-12,No
TXN20067,80603,UPI,Moradabad,iPhone,2026-02-15,No
TXN20068,13240,Debit Card,Shimla,iPhone,2025-05-26,No
TXN20069,19677,Credit Card,Ulhasnagar,Android,2024-09-08,No
TXN20070,93115,UPI,Mysore,Laptop,2025-02-07,No
TXN20071,84677,Debit Card,Rajkot,Laptop,2026-05-21,No
TXN20072,54576,UPI,Rourkela,Android,2026-02-04,No
TXN20073,49542,Credit Card,Solapur,Laptop,2026-03-16,No
TXN20074,17784,Net Banking,Gorakhpur,iPhone,2026-05-06,No
TXN20075,54700,Debit Card,Hazaribagh,iPhone,2025-02-10,No
TXN20076,15290,Credit Card,Mumbai,Android,2026-04-11,No
TXN20077,98947,UPI,Hubli–Dharwad,Laptop,2026-04-20,No
TXN20078,43403,Credit Card,Jaunpur,Laptop,2024-12-05,No
TXN20079,41297,UPI,Dhanbad,Laptop,2025-01-26,No
TXN20080,80035,Net Banking,Tadipatri,Android,2025-04-03,No
TXN20081,34419,UPI,Etawah,Android,2025-08-21,No
TXN20082,31337,Debit Card,Karnal,iPhone,2025-10-09,No
TXN20083,8883,Credit Card,Bikaner,iPhone,2024-12-02,No
TXN20084,95631,Debit Card,Morena,iPhone,2025-10-03,No
TXN20085,79108,UPI,Ballia,iPhone,2025-01-20,No
TXN20086,79162,Net Banking,Eluru,Android,2025-10-26,No
TXN20087,62759,UPI,Hospet,Android,2026-05-31,No
TXN20088,37050,Net Banking,Kavali,Android,2025-04-24,No
TXN20089,76536,UPI,Aurangabad,Android,2025-08-20,No
TXN20090,98746,Net Banking,Nanded,Laptop,2025-02-25,No
TXN20091,86568,UPI,Siliguri,iPhone,2025-07-14,No
TXN20092,81397,Credit Card,Alappuzha,Android,2026-03-18,No
TXN20093,11819,Debit Card,Anantapur,Laptop,2025-03-04,No
TXN20094,99377,Debit Card,Pune,Android,2024-09-12,No
TXN20095,67293,Net Banking,Dehradun,Android,2024-10-05,No
TXN20096,97726,Debit Card,Karaikudi,iPhone,2024-07-11,No
TXN20097,75201,Net Banking,Amaravati,Android,2025-03-04,No
TXN20098,3520,Credit Card,Yamunanagar,iPhone,2025-05-07,No
TXN20099,91223,Credit Card,Nagpur,iPhone,2024-11-07,No
TXN20100,16111,Net Banking,Panipat,iPhone,2025-12-27,No
TXN20101,40693,Credit Card,Raipur,Android,2024-09-05,No
TXN20102,44748,Credit Card,Loni,Android,2025-03-23,No
TXN20103,81672,Net Banking,Patna,Laptop,2025-06-18,No
TXN20104,50158,UPI,Eluru,Android,2025-04-14,No
TXN20105,40277,Credit Card,Bareilly,Android,2026-02-01,No
TXN20106,5271,UPI,Tiruvottiyur,Laptop,2025-08-23,No
TXN20107,64246,UPI,Ambala,Laptop,2026-05-09,No
TXN20108,67460,UPI,Fatehpur,iPhone,2024-09-09,No
TXN20109,59302,UPI,Ludhiana,iPhone,2026-02-25,No
TXN20110,2306,UPI,Patna,Laptop,2026-05-19,No
TXN20111,29824,Debit Card,Kharagpur,Laptop,2025-12-07,No
TXN20112,65459,UPI,Bhimavaram,Laptop,2025-01-18,No
TXN20113,80753,Debit Card,Jehanabad,Android,2026-06-18,No
TXN20114,50695,UPI,Amritsar,Laptop,2026-06-03,No
TXN20115,96188,Debit Card,Tiruvottiyur,iPhone,2026-03-17,No
TXN20116,72028,UPI,Nagpur,Laptop,2024-07-12,No
TXN20117,50323,UPI,Shivpuri,iPhone,2025-07-13,No
TXN20118,52442,UPI,Jodhpur,Laptop,2026-03-24,No
TXN20119,75284,UPI,Sangli-Miraj & Kupwad,Laptop,2025-09-03,Yes
TXN20120,83409,Credit Card,Kirari Suleman Nagar,Laptop,2026-07-02,No
TXN20121,47935,Debit Card,Uluberia,iPhone,2025-02-01,No
TXN20122,28730,Net Banking,Rohtak,Android,2025-05-25,No
TXN20123,43173,Debit Card,Ongole,iPhone,2025-05-05,No
TXN20124,69499,UPI,Shahjahanpur,Android,2025-10-12,No
TXN20125,80177,UPI,Raichur,Laptop,2025-12-18,No
TXN20126,10225,Debit Card,Mathura,iPhone,2025-08-06,No
TXN20127,94483,UPI,Giridih,iPhone,2025-07-08,No
TXN20128,16114,Credit Card,Panihati,Android,2026-01-29,No
TXN20129,64725,Debit Card,Kakinada,Laptop,2026-03-11,No
TXN20130,74679,Credit Card,Gorakhpur,Android,2024-10-17,No
TXN20131,96871,Credit Card,Bhiwani,Laptop,2025-11-12,No
TXN20132,55942,Debit Card,Nanded,iPhone,2025-04-02,No
TXN20133,41385,UPI,Warangal,iPhone,2025-01-31,No
TXN20134,75292,Net Banking,Dharmavaram,iPhone,2026-04-20,No
TXN20135,22091,UPI,Katni,Android,2026-04-22,No
TXN20136,94097,UPI,Baranagar,Android,2025-10-08,No
TXN20137,44913,UPI,Bally,iPhone,2025-04-27,No
TXN20138,56372,Net Banking,Raichur,iPhone,2025-10-07,No
TXN20139,64613,Net Banking,Tirunelveli,Android,2026-02-16,No
TXN20140,73165,Debit Card,Pondicherry,Laptop,2026-02-05,No
TXN20141,86912,Credit Card,Eluru,Android,2024-11-26,No
TXN20142,93411,Credit Card,Katihar,Laptop,2024-10-04,No
TXN20143,84428,Credit Card,Jodhpur,Laptop,2024-12-30,No
TXN20144,79550,UPI,Hyderabad,iPhone,2026-03-21,No
TXN20145,61127,Net Banking,Ghaziabad,Android,2025-11-06,No
TXN20146,89206,Debit Card,Kottayam,iPhone,2025-05-15,No
TXN20147,86103,Debit Card,Kishanganj,Laptop,2025-05-14,No
TXN20148,63510,Credit Card,Kavali,iPhone,2026-04-17,No
TXN20149,28403,Credit Card,Haldia,Laptop,2025-06-09,No
TXN20150,27994,Credit Card,Raebareli,Android,2025-05-19,No
TXN20151,84128,Debit Card,Muzaffarnagar,iPhone,2024-10-20,No
TXN20152,69887,Net Banking,Bhavnagar,Laptop,2026-04-14,No
TXN20153,77460,Credit Card,Bhavnagar,iPhone,2025-04-30,No
TXN20154,47656,Net Banking,Srinagar,Android,2025-04-27,No
TXN20155,75496,UPI,Shahjahanpur,Laptop,2025-11-08,No
TXN20156,95582,Net Banking,Deoghar,Android,2025-03-06,No
TXN20157,70278,UPI,Guwahati,iPhone,2025-12-01,No
TXN20158,36652,UPI,Rajahmundry,Laptop,2025-10-10,No
TXN20159,76143,UPI,North Dumdum,Android,2024-09-14,No
TXN20160,20068,UPI,Jalgaon,iPhone,2025-12-26,No
TXN20161,95659,Net Banking,Tiruvottiyur,Laptop,2026-04-28,No
TXN20162,78827,Debit Card,Varanasi,Laptop,2026-01-24,No
TXN20163,86481,Credit Card,Singrauli,Laptop,2025-05-08,No
TXN20164,49205,Debit Card,Udaipur,Laptop,2024-10-01,No
TXN20165,67019,Credit Card,Hajipur,Laptop,2025-12-01,No
TXN20166,52640,Credit Card,Jamnagar,Android,2025-11-09,No
TXN20167,43230,Net Banking,Patiala,Laptop,2025-05-14,No
TXN20168,6292,Net Banking,Tirupati,iPhone,2025-11-10,No
TXN20169,81860,UPI,Phagwara,Laptop,2024-08-19,No
TXN20170,86205,UPI,Gwalior,iPhone,2024-09-15,No
TXN20171,49777,UPI,Ajmer,iPhone,2025-08-30,No
TXN20172,221,Credit Card,Varanasi,Laptop,2025-09-10,No
TXN20173,59747,UPI,Katni,iPhone,2024-09-11,No
TXN20174,52590,Debit Card,Jabalpur,Android,2026-04-08,No
TXN20175,35838,Credit Card,Nandyal,iPhone,2025-07-26,No
TXN20176,96796,Debit Card,New Delhi,iPhone,2025-11-30,No
TXN20177,42869,Net Banking,Ramagundam,Laptop,2024-12-12,No
TXN20178,40465,Debit Card,Haridwar,iPhone,2025-07-22,No
TXN20179,8047,UPI,Nadiad,Laptop,2025-10-23,No
TXN20180,81020,Debit Card,Navi Mumbai,Android,2025-06-22,No
TXN20181,52280,Net Banking,Serampore,Laptop,2025-03-18,No
TXN20182,84924,Debit Card,Thiruvananthapuram,iPhone,2025-04-21,No
TXN20183,96578,UPI,Kadapa,iPhone,2025-02-05,No
TXN20184,70739,Debit Card,Morena,iPhone,2024-08-08,No
TXN20185,74259,Net Banking,Pimpri-Chinchwad,Android,2026-01-24,No
TXN20186,78558,Net Banking,Delhi,Android,2024-10-17,No
TXN20187,26699,Credit Card,Agra,Android,2024-11-22,No
TXN20188,94953,Credit Card,Jamnagar,Android,2024-11-28,No
TXN20189,29062,UPI,Mau,iPhone,2026-03-11,No
TXN20190,93241,Net Banking,Buxar,Laptop,2024-12-15,No
TXN20191,46584,Net Banking,Faridabad,Laptop,2025-02-18,No
TXN20192,77856,Credit Card,Muzaffarpur,Laptop,2025-08-10,No
TXN20193,93907,Credit Card,Tadepalligudem,Laptop,2026-02-15,No
TXN20194,5534,Debit Card,Solapur,Android,2025-12-06,No
TXN20195,29477,Net Banking,Jalandhar,iPhone,2025-02-18,No
TXN20196,67283,Debit Card,Khammam,Android,2025-04-11,No
TXN20197,90088,Net Banking,Rajahmundry,iPhone,2024-09-23,No
TXN20198,26121,Debit Card,Nizamabad,Laptop,2025-09-15,No
TXN20199,94801,UPI,Tadipatri,Laptop,2026-04-14,No
TXN20200,43203,Credit Card,Deoghar,Android,2026-06-16,No
TXN20201,66472,Debit Card,Khammam,Android,2024-07-06,No
TXN20202,26345,Net Banking,Pali,iPhone,2025-01-15,No
TXN20203,49645,Debit Card,Tinsukia,iPhone,2024-11-26,No
TXN20204,74103,Credit Card,Gulbarga,Laptop,2024-10-10,No
TXN20205,62325,Net Banking,Bhind,Android,2026-06-27,No
TXN20206,76526,Debit Card,Srinagar,iPhone,2024-10-28,No
TXN20207,91404,UPI,Bongaigaon,iPhone,2025-09-27,No
TXN20208,70813,UPI,Mysore,iPhone,2025-02-08,No
TXN20209,50291,UPI,Pondicherry,iPhone,2025-11-02,No
TXN20210,33660,UPI,Saharanpur,Android,2025-03-28,No
TXN20211,3077,Net Banking,Bardhaman,Laptop,2025-03-21,No
TXN20212,71615,Debit Card,Bilaspur,Laptop,2025-03-08,No
TXN20213,46957,Net Banking,Lucknow,iPhone,2024-12-10,No
TXN20214,69783,Credit Card,Adoni,Laptop,2024-09-14,No
TXN20215,24178,Debit Card,Kirari Suleman Nagar,iPhone,2024-11-13,No
TXN20216,91771,Net Banking,Rewa,iPhone,2025-12-19,No
TXN20217,74932,Debit Card,Sikar,Android,2024-12-13,No
TXN20218,93785,Net Banking,Alappuzha,Android,2025-10-27,No
TXN20219,30254,Credit Card,Ghaziabad,Android,2025-06-20,No
TXN20220,96756,Debit Card,Ajmer,iPhone,2025-12-31,No
TXN20221,64904,Credit Card,Serampore,iPhone,2025-01-20,No
TXN20222,1086,Credit Card,Kozhikode,Laptop,2025-08-14,No
TXN20223,7056,Debit Card,Patna,Android,2026-05-17,No
TXN20224,80536,Net Banking,Surendranagar Dudhrej,Laptop,2025-04-05,No
TXN20225,14172,Debit Card,Solapur,Laptop,2025-03-24,No
TXN20226,60332,UPI,Uluberia,Laptop,2025-12-17,No
TXN20227,594,Credit Card,Katni,Android,2025-12-08,No
TXN20228,97864,Credit Card,Moradabad,Android,2024-07-04,No
TXN20229,24744,Debit Card,Karawal Nagar,Laptop,2025-05-05,No
TXN20230,16797,Net Banking,Rajpur Sonarpur,Laptop,2024-07-30,No
TXN20231,19468,Net Banking,Mysore,iPhone,2025-04-03,No
TXN20232,68445,Net Banking,Thanjavur,iPhone,2025-04-14,No
TXN20233,38040,UPI,Bhalswa Jahangir Pur,iPhone,2025-08-12,No
TXN20234,1714,Net Banking,Kanpur,Android,2025-04-11,No
TXN20235,6209,Net Banking,Kharagpur,Laptop,2025-03-28,No
TXN20236,62027,Net Banking,Khandwa,iPhone,2025-11-21,No
TXN20237,14846,Debit Card,Deoghar,Laptop,2024-12-13,No
TXN20238,27379,UPI,Hajipur,Android,2025-10-03,No
TXN20239,12106,UPI,Ambarnath,Android,2024-10-10,No
TXN20240,56033,Net Banking,Barasat,Android,2024-12-08,No
TXN20241,67920,Debit Card,Karimnagar,Laptop,2026-03-19,No
TXN20242,95658,Net Banking,Asansol,Laptop,2025-11-29,No
TXN20243,1225,Debit Card,Tadipatri,Android,2026-02-03,No
TXN20244,55063,Net Banking,Udupi,Android,2025-08-23,No
TXN20245,52576,Net Banking,Sikar,Laptop,2026-03-01,No
TXN20246,74445,Net Banking,Parbhani,Android,2024-12-11,No
TXN20247,50827,Debit Card,Bahraich,Laptop,2026-06-16,No
TXN20248,3837,Debit Card,Nandyal,iPhone,2025-01-28,No
TXN20249,88231,Credit Card,Patiala,iPhone,2024-08-19,No
TXN20250,48026,Credit Card,Dehradun,Android,2024-09-16,No
TXN20251,28649,Net Banking,Naihati,Android,2024-12-08,No
TXN20252,61968,Net Banking,Vijayanagaram,Android,2025-03-16,No
TXN20253,99104,UPI,Vijayawada,Laptop,2026-05-11,No
TXN20254,18080,Credit Card,Gorakhpur,Laptop,2024-08-26,No
TXN20255,84677,Credit Card,Rohtak,iPhone,2025-06-28,No
TXN20256,87344,Debit Card,Bareilly,Laptop,2025-10-02,No
TXN20257,4094,Net Banking,Bhilwara,Android,2025-02-09,No
TXN20258,25510,Net Banking,Ajmer,Android,2026-05-29,No
TXN20259,98661,Debit Card,Raebareli,Android,2026-02-15,No
TXN20260,22754,Net Banking,Mirzapur,Laptop,2026-05-01,No
TXN20261,91194,UPI,Panchkula,Laptop,2026-04-26,No
TXN20262,51336,Debit Card,Rajpur Sonarpur,iPhone,2026-01-13,No
TXN20263,72936,Credit Card,Bhalswa Jahangir Pur,Android,2024-12-01,No
