ProductID,StoreID,Stock,ReorderLevel,DamagedStock,LostStock
127,S025,250,48,9,2
127,S026,253,20,13,9
127,S027,281,40,4,2
127,S028,251,26,15,10
127,S029,473,71,3,3
127,S030,406,77,8,8
127,S031,54,60,13,1
127,S032,362,50,15,6
127,S033,158,45,15,10
127,S034,170,28,13,6
127,S035,496,21,14,5
127,S036,408,64,10,9
127,S037,386,61,13,4
127,S038,423,20,15,1
127,S039,420,23,14,9
127,S040,352,68,15,8
127,S041,174,38,2,9
127,S042,167,66,6,0
127,S043,476,22,13,8
127,S044,212,58,13,5
127,S045,425,35,15,6
127,S046,132,41,15,8
127,S047,322,55,8,5
127,S048,221,48,6,8
127,S049,480,38,0,9
127,S050,83,72,13,2
128,S001,329,20,8,7
128,S002,214,79,9,1
128,S003,234,31,10,9
128,S004,424,39,15,2
128,S005,267,40,13,3
128,S006,416,63,6,6
128,S007,289,75,3,7
128,S008,130,76,0,6
128,S009,98,74,2,9
128,S010,445,67,8,9
128,S011,180,56,12,3
128,S012,440,51,14,4
128,S013,128,72,10,1
128,S014,53,52,6,0
128,S015,55,70,4,9
128,S016,333,29,6,3
128,S017,291,49,2,4
128,S018,221,29,5,10
128,S019,207,61,12,5
128,S020,487,58,11,6
128,S021,136,58,4,4
128,S022,52,46,6,7
128,S023,183,38,2,1
128,S024,482,36,4,0
128,S025,335,31,12,3
128,S026,422,60,4,1
128,S027,208,48,7,1
128,S028,426,29,5,0
128,S029,320,77,1,4
128,S030,481,45,7,10
128,S031,309,68,0,9
128,S032,187,33,9,2
128,S033,305,75,8,1
128,S034,398,36,6,9
128,S035,220,51,2,3
128,S036,373,56,0,2
128,S037,453,36,1,1
128,S038,395,44,9,4
128,S039,493,49,13,9
128,S040,374,37,10,0
128,S041,373,30,11,7
128,S042,149,41,14,10
128,S043,118,49,7,0
128,S044,154,43,6,8
128,S045,361,66,4,5
128,S046,432,32,15,10
128,S047,209,61,8,10
128,S048,86,30,5,3
128,S049,416,57,10,2
128,S050,256,45,8,5
129,S001,250,53,1,10
129,S002,489,55,12,5
129,S003,206,70,14,3
129,S004,445,72,2,3
129,S005,436,72,2,0
129,S006,372,68,1,3
129,S007,459,68,5,6
129,S008,483,27,1,0
129,S009,411,24,12,9
129,S010,432,70,11,7
129,S011,195,65,15,4
129,S012,130,42,3,0
129,S013,256,71,13,2
129,S014,295,78,7,5
129,S015,179,25,10,7
129,S016,244,46,0,6
129,S017,163,58,15,10
129,S018,451,20,12,4
129,S019,64,28,13,10
129,S020,458,47,15,6
129,S021,351,28,0,9
129,S022,94,80,9,0
129,S023,407,74,13,6
129,S024,369,25,11,3
129,S025,344,68,3,6
129,S026,128,24,1,8
129,S027,78,71,0,4
129,S028,324,56,10,5
129,S029,231,43,0,3
129,S030,216,61,0,4
129,S031,497,56,11,10
129,S032,500,54,3,1
129,S033,260,67,2,4
129,S034,343,60,10,1
129,S035,281,69,9,9
129,S036,55,24,1,8
129,S037,53,32,8,3
129,S038,83,29,15,7
129,S039,264,47,5,10
129,S040,414,48,14,8
129,S041,226,51,10,3
129,S042,432,74,6,2
129,S043,177,39,10,7
129,S044,192,57,10,5
129,S045,198,61,8,8
129,S046,365,69,4,1
129,S047,195,46,5,9
129,S048,119,65,6,5
129,S049,311,60,14,6
129,S050,358,30,5,1
130,S001,78,32,6,1
130,S002,87,57,3,3
130,S003,147,61,12,8
130,S004,332,69,0,9
130,S005,211,25,4,8
130,S006,59,59,0,0
130,S007,423,44,0,4
130,S008,350,47,11,6
130,S009,324,80,1,9
130,S010,368,62,1,9
130,S011,210,67,0,9
130,S012,148,57,3,8
130,S013,207,67,11,6
130,S014,275,73,1,2
130,S015,171,56,15,7
130,S016,196,40,3,10
130,S017,497,22,8,8
130,S018,170,60,12,6
130,S019,443,69,4,2
130,S020,399,80,9,10
130,S021,295,63,10,8
130,S022,194,43,13,2
130,S023,150,74,9,6
130,S024,459,65,8,2
130,S025,176,79,13,3
130,S026,180,29,8,7
130,S027,496,53,4,2
130,S028,220,25,12,3
130,S029,406,65,9,4
130,S030,68,75,14,2
130,S031,326,63,13,5
130,S032,293,29,11,0
130,S033,93,27,1,6
130,S034,71,68,14,2
130,S035,345,65,10,6
130,S036,331,65,11,4
130,S037,309,53,4,7
130,S038,449,26,13,7
130,S039,91,54,11,10
130,S040,268,64,13,6
130,S041,271,40,14,4
130,S042,222,45,6,10
130,S043,195,66,13,6
130,S044,141,51,13,3
130,S045,84,80,12,6
130,S046,446,30,5,2
130,S047,320,22,10,7
130,S048,175,53,8,6
130,S049,56,36,7,7
130,S050,271,28,0,6
131,S001,206,32,15,8
131,S002,400,65,6,8
131,S003,193,51,3,7
131,S004,329,26,13,7
131,S005,167,76,7,7
131,S006,60,62,5,4
131,S007,293,72,0,6
131,S008,472,57,6,5
131,S009,205,70,6,2
131,S010,470,74,3,1
131,S011,447,60,7,2
131,S012,106,49,5,8
131,S013,488,64,0,0
131,S014,125,24,11,10
131,S015,414,62,11,2
131,S016,440,38,7,4
131,S017,149,78,13,9
131,S018,87,71,15,10
131,S019,485,47,4,7
131,S020,134,25,15,5
131,S021,498,55,15,6
131,S022,375,35,11,1
131,S023,187,22,2,1
131,S024,448,66,3,7
131,S025,408,71,1,3
131,S026,312,26,9,6
131,S027,202,56,15,7
131,S028,309,61,8,4
131,S029,447,77,2,5
131,S030,85,66,4,7
131,S031,193,54,9,2
131,S032,344,31,0,1
131,S033,129,61,13,9
131,S034,404,57,9,10
131,S035,205,61,3,6
131,S036,175,41,6,1
131,S037,198,21,14,0
131,S038,375,60,3,10
131,S039,290,48,7,3
131,S040,183,74,8,5
131,S041,312,52,15,9
131,S042,465,72,5,1
131,S043,96,38,5,2
131,S044,492,60,4,7
131,S045,212,21,5,8
131,S046,211,63,6,2
131,S047,52,74,7,3
131,S048,296,33,12,3
131,S049,428,42,10,8
131,S050,361,59,15,3
132,S001,349,33,1,4
132,S002,290,21,0,4
132,S003,65,77,8,9
132,S004,67,60,3,1
132,S005,320,65,6,5
132,S006,351,36,3,1
132,S007,174,38,10,7
132,S008,189,58,4,6
132,S009,164,44,4,4
132,S010,364,62,8,2
132,S011,100,30,14,0
132,S012,260,54,11,2
132,S013,353,20,0,6
132,S014,232,77,5,7
132,S015,145,63,10,10
132,S016,365,64,15,3
132,S017,248,59,2,2
132,S018,71,27,8,0
132,S019,147,22,15,1
132,S020,268,25,15,3
132,S021,171,30,6,1
132,S022,430,67,6,2
132,S023,197,48,11,3
132,S024,354,69,9,9
132,S025,59,60,8,0
132,S026,103,68,5,5
132,S027,427,55,3,1
132,S028,348,70,9,6
132,S029,117,41,6,8
132,S030,442,23,10,6
132,S031,112,73,13,8
132,S032,341,23,3,6
132,S033,314,56,13,8
132,S034,208,37,11,0
132,S035,430,25,9,3
132,S036,56,48,10,8
132,S037,83,44,5,8
132,S038,225,38,6,10
132,S039,191,77,5,8
132,S040,103,23,5,9
132,S041,74,79,10,2
132,S042,366,33,12,1
132,S043,73,66,1,0
132,S044,256,75,4,9
132,S045,388,79,5,3
132,S046,129,71,2,4
132,S047,162,49,15,4
132,S048,368,43,10,10
132,S049,356,79,10,4
132,S050,177,60,6,10
133,S001,178,59,6,4
133,S002,308,27,8,2
133,S003,208,52,9,0
133,S004,275,62,6,6
133,S005,123,61,12,4
133,S006,316,32,8,6
133,S007,404,30,13,2
133,S008,345,61,0,7
133,S009,91,61,0,3
133,S010,277,31,10,6
133,S011,487,37,9,1
133,S012,98,28,3,3
133,S013,216,41,2,0
133,S014,371,79,7,10
133,S015,218,45,6,4
133,S016,207,38,11,1
133,S017,129,22,14,3
133,S018,333,21,15,6
133,S019,263,33,15,6
133,S020,308,57,4,8
133,S021,495,51,7,8
133,S022,463,73,11,7
133,S023,147,60,1,2
133,S024,70,26,1,2
133,S025,486,68,1,5
133,S026,70,70,4,9
133,S027,106,29,15,8
133,S028,290,53,8,1
133,S029,360,24,6,4
133,S030,247,67,10,3
133,S031,320,41,4,8
133,S032,396,49,8,3
133,S033,428,44,2,8
133,S034,52,20,5,3
133,S035,230,52,0,10
133,S036,347,29,9,4
133,S037,461,50,8,4
133,S038,248,57,14,2
133,S039,387,51,0,6
133,S040,188,30,14,4
133,S041,417,72,8,5
133,S042,396,36,1,0
133,S043,224,21,8,1
133,S044,350,73,4,10
133,S045,193,43,7,2
133,S046,346,23,11,6
133,S047,180,38,15,2
133,S048,287,72,7,5
133,S049,358,27,2,7
133,S050,435,39,4,10
134,S001,192,25,4,9
134,S002,419,33,6,6
134,S003,56,48,11,5
134,S004,244,78,6,8
134,S005,414,67,3,9
134,S006,491,46,13,1
134,S007,422,62,6,6
134,S008,402,72,4,8
134,S009,346,54,12,6
134,S010,247,25,9,0
134,S011,406,33,4,6
134,S012,135,43,14,10
134,S013,143,70,13,8
134,S014,232,77,9,9
134,S015,383,75,8,5
134,S016,301,40,1,1
134,S017,371,76,5,1
134,S018,431,55,4,8
134,S019,486,25,6,7
134,S020,347,65,14,4
134,S021,383,31,8,5
134,S022,381,77,13,10
134,S023,457,71,12,7
134,S024,120,37,0,0
134,S025,368,79,15,0
134,S026,220,27,6,5
134,S027,141,68,5,6
134,S028,191,62,12,5
134,S029,301,22,15,4
134,S030,261,42,1,2
134,S031,405,24,10,3
134,S032,456,74,12,0
134,S033,160,35,4,0
134,S034,273,51,13,7
134,S035,116,35,6,0
134,S036,71,30,10,9
134,S037,301,57,6,7
134,S038,72,59,8,2
134,S039,108,71,2,4
134,S040,379,79,10,5
134,S041,476,67,7,0
134,S042,355,66,9,4
134,S043,311,23,11,4
134,S044,471,43,11,1
134,S045,316,53,8,4
134,S046,78,47,7,2
134,S047,394,37,15,6
134,S048,274,47,3,2
134,S049,132,24,7,7
134,S050,96,22,9,8
135,S001,137,39,8,2
135,S002,278,49,1,9
135,S003,403,32,6,4
135,S004,228,63,11,1
135,S005,358,47,2,7
135,S006,119,63,7,10
135,S007,298,41,4,7
135,S008,500,57,7,2
135,S009,367,29,7,5
135,S010,401,38,6,9
135,S011,191,40,15,10
135,S012,152,79,13,2
135,S013,278,66,8,2
135,S014,172,56,1,0
135,S015,401,61,12,9
135,S016,121,20,3,3
135,S017,86,59,9,6
135,S018,337,38,7,8
135,S019,436,77,6,5
135,S020,286,77,13,6
135,S021,167,75,9,2
135,S022,165,51,12,4
135,S023,432,50,5,3
135,S024,473,48,3,9
135,S025,410,25,14,1
135,S026,431,53,9,9
135,S027,468,42,11,1
135,S028,252,22,2,3
135,S029,385,21,14,2
135,S030,471,66,8,3
135,S031,51,29,15,10
135,S032,227,37,6,6
135,S033,50,63,6,9
135,S034,339,23,7,9
135,S035,458,50,1,2
135,S036,380,68,7,0
135,S037,447,22,13,5
135,S038,101,53,6,6
135,S039,276,33,14,0
135,S040,393,76,9,7
135,S041,80,64,5,0
135,S042,423,75,3,6
135,S043,392,64,7,6
135,S044,442,75,1,3
135,S045,292,46,11,0
135,S046,333,24,15,7
135,S047,372,80,3,0
135,S048,84,23,0,10
135,S049,50,45,14,7
135,S050,61,80,13,6
136,S001,189,53,5,5
136,S002,414,49,5,4
136,S003,436,44,3,7
136,S004,189,27,1,8
136,S005,321,24,9,3
136,S006,290,25,13,4
136,S007,414,29,11,2
136,S008,224,34,2,9
136,S009,89,45,4,4
136,S010,90,61,2,10
136,S011,110,40,7,1
136,S012,467,70,7,8
136,S013,411,20,3,10
136,S014,451,53,1,1
136,S015,362,41,7,1
136,S016,156,21,12,7
136,S017,111,61,3,2
136,S018,441,51,4,9
136,S019,424,75,4,1
136,S020,489,47,2,2
136,S021,257,78,14,3
136,S022,200,31,12,10
136,S023,273,34,5,1
136,S024,294,71,4,9
136,S025,118,64,10,0
136,S026,165,44,9,4
136,S027,246,49,1,5
136,S028,164,21,10,5
136,S029,379,54,4,8
136,S030,264,23,15,3
136,S031,314,63,1,4
136,S032,111,63,6,2
136,S033,457,40,2,0
136,S034,85,78,15,0
136,S035,408,31,9,10
136,S036,154,49,12,1
136,S037,424,34,3,2
136,S038,269,55,3,3
136,S039,215,43,12,7
136,S040,97,67,12,6
136,S041,383,35,14,5
136,S042,266,28,4,1
136,S043,297,63,9,6
136,S044,328,68,0,9
136,S045,426,74,4,6
136,S046,234,40,6,10
136,S047,246,42,3,9
136,S048,463,67,7,0
136,S049,316,23,10,2
136,S050,203,73,15,6
137,S001,215,20,12,5
137,S002,267,54,1,2
137,S003,455,47,12,10
137,S004,256,48,13,8
137,S005,457,55,3,6
137,S006,375,52,4,8
137,S007,342,52,3,6
137,S008,416,25,2,5
137,S009,290,62,6,0
137,S010,483,61,5,4
137,S011,340,49,9,10
137,S012,394,29,12,6
137,S013,232,24,2,2
137,S014,119,79,5,10
137,S015,125,35,14,0
137,S016,357,63,11,2
137,S017,81,70,1,6
137,S018,484,72,10,8
137,S019,290,76,12,7
137,S020,95,59,6,8
137,S021,358,75,15,5
137,S022,459,63,10,5
137,S023,465,67,2,6
137,S024,366,31,15,1
137,S025,491,44,12,9
137,S026,131,40,3,3
137,S027,338,50,5,9
137,S028,431,71,2,9
137,S029,110,42,14,4
137,S030,343,52,5,7
137,S031,298,51,10,2
137,S032,87,75,9,4
137,S033,457,53,3,2
137,S034,351,51,4,5
137,S035,342,51,12,6
137,S036,348,48,5,1
137,S037,51,74,2,10
137,S038,236,41,0,0
137,S039,183,64,6,1
137,S040,416,32,11,5
137,S041,494,62,8,5
137,S042,297,43,11,2
137,S043,342,71,7,4
137,S044,182,61,10,4
137,S045,399,75,15,10
137,S046,490,58,12,6
137,S047,474,30,8,1
137,S048,184,24,6,6
137,S049,85,54,4,7
137,S050,191,60,1,3
138,S001,125,60,2,9
138,S002,368,48,4,7
138,S003,412,61,3,9
138,S004,118,56,2,6
138,S005,217,23,15,4
138,S006,369,71,10,0
138,S007,296,20,10,4
138,S008,489,50,6,8
138,S009,206,24,15,6
138,S010,233,53,6,5
138,S011,324,77,9,6
138,S012,55,36,6,7
138,S013,190,41,11,6
138,S014,338,78,2,8
138,S015,405,31,7,10
138,S016,62,47,0,10
138,S017,439,33,11,5
138,S018,356,39,2,7
138,S019,478,75,5,4
138,S020,53,36,9,1
138,S021,67,27,5,8
138,S022,217,29,15,4
138,S023,497,45,6,4
138,S024,58,66,6,5
138,S025,99,66,6,7
138,S026,243,77,2,5
138,S027,289,77,2,1
138,S028,437,65,1,10
138,S029,209,62,10,3
138,S030,76,23,7,8
138,S031,343,62,1,10
138,S032,367,71,0,0
138,S033,409,56,13,8
138,S034,223,80,11,2
138,S035,306,70,2,7
138,S036,303,72,12,3
138,S037,180,36,4,7
138,S038,408,37,5,7
138,S039,182,76,9,9
138,S040,304,52,10,9
138,S041,278,24,9,5
138,S042,380,61,10,4
138,S043,215,20,11,3
138,S044,332,26,11,6
138,S045,411,31,15,2
138,S046,309,66,2,3
138,S047,195,37,1,10
138,S048,173,33,15,7
138,S049,78,27,15,5
138,S050,341,67,4,9
139,S001,363,33,8,10
139,S002,265,61,0,7
139,S003,222,53,10,9
139,S004,328,75,4,5
139,S005,366,29,2,5
139,S006,105,33,14,10
139,S007,374,50,9,6
139,S008,426,33,15,10
139,S009,115,31,3,7
139,S010,384,53,4,6
139,S011,290,75,5,6
139,S012,318,35,5,0
139,S013,496,32,11,10
139,S014,433,74,2,0
139,S015,475,75,8,0
139,S016,447,76,12,8
139,S017,494,55,0,2
139,S018,316,72,4,3
139,S019,238,75,3,3
139,S020,86,21,15,8
139,S021,331,68,13,4
139,S022,84,71,11,5
139,S023,293,65,10,0
139,S024,216,65,13,1
139,S025,349,61,6,4
139,S026,155,54,0,9
139,S027,175,24,10,5
139,S028,466,27,9,7
139,S029,447,79,10,4
139,S030,188,80,1,4
139,S031,176,47,10,9
139,S032,83,69,0,0
139,S033,472,77,4,0
139,S034,469,71,9,6
139,S035,178,34,8,0
139,S036,448,47,4,8
139,S037,125,42,1,5
139,S038,61,34,3,7
139,S039,125,61,10,7
139,S040,491,39,4,5
139,S041,367,44,11,4
139,S042,245,30,4,6
139,S043,187,34,12,3
139,S044,330,35,0,7
139,S045,331,65,7,5
139,S046,478,59,6,0
139,S047,478,72,5,4
139,S048,354,38,13,5
139,S049,51,70,5,8
139,S050,87,60,7,4
140,S001,430,39,6,1
140,S002,176,57,6,1
140,S003,201,21,12,4
140,S004,83,73,13,2
140,S005,353,48,8,9
140,S006,276,31,3,3
140,S007,389,20,2,0
140,S008,359,60,1,5
140,S009,115,33,2,7
140,S010,282,63,6,1
140,S011,438,64,15,3
140,S012,329,42,1,2
140,S013,450,27,15,7
140,S014,221,68,8,0
140,S015,405,20,7,7
140,S016,393,68,1,3
140,S017,331,22,14,6
140,S018,154,54,13,2
140,S019,114,33,9,5
140,S020,352,30,4,4
140,S021,473,62,13,10
140,S022,408,28,9,6
140,S023,147,78,14,0
140,S024,295,29,1,5
140,S025,143,59,3,5
140,S026,137,22,7,4
140,S027,481,28,9,5
140,S028,87,73,5,6
140,S029,311,50,12,6
140,S030,467,24,1,0
140,S031,342,37,10,10
140,S032,461,65,6,2
140,S033,227,69,4,10
140,S034,86,45,12,4
140,S035,100,66,1,10
140,S036,448,27,7,9
140,S037,266,26,15,5
140,S038,170,74,4,6
140,S039,156,40,7,2
140,S040,378,80,15,0
140,S041,261,48,14,7
140,S042,268,70,6,7
140,S043,393,44,13,1
140,S044,59,63,4,6
140,S045,440,34,7,7
140,S046,481,56,7,4
140,S047,113,23,6,6
140,S048,116,37,8,7
140,S049,389,30,4,4
140,S050,215,35,4,6
141,S001,371,30,13,1
141,S002,100,22,11,6
141,S003,313,38,0,5
141,S004,197,74,11,10
141,S005,494,54,9,8
141,S006,205,31,10,0
141,S007,350,33,14,9
141,S008,154,38,9,5
141,S009,156,54,7,4
141,S010,477,45,4,9
141,S011,93,29,11,2
141,S012,258,73,14,7
141,S013,96,44,3,8
141,S014,405,62,14,5
141,S015,451,42,13,8
141,S016,306,22,13,9
141,S017,121,71,15,6
141,S018,52,38,13,6
141,S019,481,20,8,3
141,S020,160,47,12,2
141,S021,251,74,2,1
141,S022,408,66,7,6
141,S023,321,69,8,1
141,S024,390,63,4,5
141,S025,61,55,7,10
141,S026,63,35,14,10
141,S027,350,21,6,1
141,S028,429,22,15,9
141,S029,277,50,3,5
141,S030,497,59,8,6
141,S031,448,66,9,10
141,S032,440,50,1,6
141,S033,333,32,6,3
141,S034,138,27,6,2
141,S035,213,73,12,10
141,S036,488,27,4,6
141,S037,460,50,9,5
141,S038,355,66,0,10
141,S039,390,59,9,1
141,S040,470,35,0,1
141,S041,377,80,15,6
141,S042,52,79,11,4
141,S043,262,74,3,4
141,S044,407,77,3,6
141,S045,488,74,13,9
141,S046,181,78,12,4
141,S047,421,26,8,10
141,S048,232,21,1,0
141,S049,233,55,7,6
141,S050,289,70,15,4
142,S001,466,47,13,3
142,S002,384,40,12,6
142,S003,422,41,3,0
142,S004,103,55,5,0
142,S005,289,67,15,10
142,S006,125,50,15,10
142,S007,241,61,14,6
142,S008,479,35,4,3
142,S009,194,78,4,9
142,S010,157,71,3,8
142,S011,425,60,10,3
142,S012,242,49,10,7
142,S013,93,65,10,2
142,S014,196,54,3,4
142,S015,224,34,5,1
142,S016,98,58,13,1
142,S017,255,30,12,3
142,S018,95,72,14,4
142,S019,455,64,12,7
142,S020,125,66,4,5
142,S021,222,68,1,8
142,S022,90,65,1,3
142,S023,494,36,13,6
142,S024,250,43,11,9
142,S025,423,62,3,8
142,S026,350,39,8,0
142,S027,184,48,5,3
142,S028,311,71,4,6
142,S029,237,46,10,8
142,S030,163,48,13,2
142,S031,188,69,9,1
142,S032,341,28,1,2
142,S033,280,51,2,5
142,S034,120,33,12,5
142,S035,174,63,14,7
142,S036,345,68,2,7
142,S037,104,75,7,6
142,S038,376,39,9,8
142,S039,151,69,15,5
142,S040,135,25,0,5
142,S041,378,31,5,10
142,S042,237,51,14,2
142,S043,268,24,6,6
142,S044,382,73,11,7
142,S045,470,37,2,0
142,S046,355,32,2,9
142,S047,111,72,11,10
142,S048,208,37,5,8
142,S049,363,64,9,8
142,S050,59,55,9,3
143,S001,210,55,8,9
143,S002,213,29,15,4
143,S003,232,73,13,5
143,S004,74,62,4,7
143,S005,463,25,14,8
143,S006,328,50,8,8
143,S007,298,26,12,9
143,S008,97,21,7,10
143,S009,445,49,10,6
143,S010,78,70,7,0
143,S011,189,44,2,3
143,S012,62,54,8,4
143,S013,64,35,9,9
143,S014,96,73,13,7
143,S015,183,74,13,8
143,S016,52,76,3,9
143,S017,109,50,15,7
143,S018,192,59,11,8
143,S019,428,76,4,9
143,S020,272,24,10,10
143,S021,173,35,0,0
143,S022,440,23,5,4
143,S023,400,36,13,10
143,S024,340,21,4,3
143,S025,129,40,10,0
143,S026,346,50,2,9
143,S027,463,20,5,1
143,S028,126,32,4,0
143,S029,178,73,6,6
143,S030,370,37,12,2
143,S031,432,73,8,2
143,S032,362,22,13,10
143,S033,146,46,11,10
143,S034,367,53,10,10
143,S035,163,26,1,3
143,S036,357,63,1,4
143,S037,326,29,1,5
143,S038,149,76,7,2
143,S039,272,47,13,10
143,S040,483,52,4,9
143,S041,366,45,3,4
143,S042,175,51,4,6
143,S043,466,52,5,5
143,S044,312,25,6,10
143,S045,107,45,8,2
143,S046,202,34,12,7
143,S047,142,52,5,0
143,S048,187,29,13,8
143,S049,476,46,5,10
143,S050,315,47,2,5
144,S001,255,64,9,0
144,S002,71,68,12,7
144,S003,411,48,11,2
144,S004,130,35,12,1
144,S005,196,60,5,10
144,S006,371,41,10,4
144,S007,295,76,5,3
144,S008,264,63,2,10
144,S009,293,57,8,4
144,S010,124,60,9,9
144,S011,388,20,12,7
144,S012,333,45,12,1
144,S013,310,61,7,8
144,S014,487,33,8,7
144,S015,243,43,6,6
144,S016,240,60,9,6
144,S017,66,54,5,10
144,S018,492,21,15,0
144,S019,318,57,6,3
144,S020,192,46,4,2
144,S021,240,61,15,9
144,S022,186,73,9,6
144,S023,135,53,8,6
144,S024,155,71,4,4
144,S025,445,68,12,4
144,S026,51,35,11,8
144,S027,434,50,15,7
144,S028,119,72,10,4
144,S029,436,48,10,1
144,S030,498,65,4,3
144,S031,440,78,5,8
144,S032,205,43,11,8
144,S033,416,51,11,9
144,S034,461,71,10,2
144,S035,173,37,9,3
144,S036,473,22,15,2
144,S037,410,65,5,0
144,S038,188,26,12,0
144,S039,458,77,0,10
144,S040,211,46,3,3
144,S041,194,35,1,10
144,S042,210,54,4,3
144,S043,354,58,8,3
144,S044,278,49,0,10
144,S045,476,40,11,4
144,S046,180,26,15,5
144,S047,460,47,14,10
144,S048,270,78,15,2
144,S049,191,29,3,10
144,S050,333,70,3,5
145,S001,342,23,13,7
145,S002,444,78,4,4
145,S003,259,28,9,4
145,S004,500,37,8,4
145,S005,254,64,3,6
145,S006,196,56,5,1
145,S007,159,30,8,5
145,S008,464,59,10,6
145,S009,364,78,7,6
145,S010,155,42,11,2
145,S011,188,53,5,5
145,S012,385,58,5,8
145,S013,456,53,7,7
145,S014,349,22,2,5
145,S015,452,68,11,7
145,S016,430,74,5,9
145,S017,85,41,0,0
145,S018,462,39,15,1
145,S019,74,32,14,10
145,S020,57,64,14,4
145,S021,420,70,13,6
145,S022,409,50,1,8
145,S023,448,23,15,8
145,S024,335,41,7,9
145,S025,95,38,7,10
145,S026,390,67,10,2
145,S027,331,61,8,6
145,S028,402,76,8,8
145,S029,150,48,10,3
145,S030,419,48,1,6
145,S031,462,23,3,7
145,S032,361,36,2,3
145,S033,472,62,5,4
145,S034,445,46,3,0
145,S035,237,40,3,1
145,S036,241,24,14,4
145,S037,307,71,0,1
145,S038,453,35,10,1
145,S039,57,77,13,0
145,S040,230,56,2,1
145,S041,120,48,0,10
145,S042,185,76,1,2
145,S043,111,24,13,9
145,S044,249,33,0,7
145,S045,79,34,1,7
145,S046,428,21,0,1
145,S047,427,64,10,8
145,S048,94,65,6,2
145,S049,336,47,2,3
145,S050,467,59,15,3
146,S001,144,41,9,10
146,S002,395,36,3,10
146,S003,379,80,12,7
146,S004,220,22,2,1
146,S005,52,34,2,1
146,S006,448,41,5,10
146,S007,251,74,12,1
146,S008,191,77,4,4
146,S009,146,44,3,5
146,S010,466,59,1,1
146,S011,214,71,15,7
146,S012,437,35,12,0
146,S013,75,36,12,4
146,S014,302,70,1,10
146,S015,289,29,8,8
146,S016,377,74,13,8
146,S017,435,25,0,5
146,S018,243,20,2,0
146,S019,284,32,4,2
146,S020,126,43,8,7
146,S021,207,74,13,0
146,S022,133,36,3,1
146,S023,213,63,3,9
146,S024,260,48,3,5
146,S025,273,60,14,7
146,S026,293,78,3,10
146,S027,482,26,2,3
146,S028,277,55,4,1
146,S029,103,32,7,3
146,S030,376,60,7,8
146,S031,168,22,1,3
146,S032,329,26,3,9
146,S033,145,70,14,7
146,S034,471,70,1,7
146,S035,149,27,11,6
146,S036,423,68,1,4
146,S037,140,63,7,0
146,S038,383,44,8,10
146,S039,323,22,7,6
146,S040,225,79,13,2
146,S041,140,51,3,5
146,S042,217,35,2,9
146,S043,103,71,5,10
146,S044,149,55,8,5
146,S045,260,20,5,1
146,S046,271,47,14,0
146,S047,337,45,6,5
146,S048,263,49,2,2
146,S049,112,33,12,9
146,S050,152,64,3,9
147,S001,112,47,11,4
147,S002,234,65,2,8
147,S003,178,51,7,8
147,S004,195,47,9,10
147,S005,281,53,7,8
147,S006,353,71,8,3
147,S007,367,59,6,7
147,S008,115,56,2,8
147,S009,158,71,14,5
147,S010,173,72,2,7
147,S011,181,60,0,8
147,S012,420,30,2,7
147,S013,80,79,7,0
147,S014,171,64,7,8
147,S015,117,21,5,1
147,S016,386,45,12,6
147,S017,268,77,14,0
147,S018,286,30,4,9
147,S019,248,52,2,1
147,S020,381,26,12,3
147,S021,215,57,8,7
147,S022,237,74,8,0
147,S023,387,21,2,1
147,S024,350,42,11,1
147,S025,472,41,15,4
147,S026,152,23,10,7
147,S027,426,66,5,2
147,S028,218,51,4,0
147,S029,221,42,0,10
147,S030,218,28,1,8
147,S031,153,36,2,0
147,S032,98,71,12,6
147,S033,462,54,12,2
147,S034,407,30,7,0
147,S035,60,47,2,10
147,S036,283,20,9,1
147,S037,273,28,14,7
147,S038,229,49,15,5
147,S039,467,41,4,3
147,S040,486,53,13,3
147,S041,204,34,11,10
147,S042,72,29,3,6
147,S043,414,53,8,4
147,S044,208,61,6,10
147,S045,122,75,15,9
147,S046,186,71,0,0
147,S047,119,45,13,2
147,S048,407,31,7,7
147,S049,273,68,12,3
147,S050,145,28,11,0
148,S001,160,21,8,1
148,S002,155,67,0,0
148,S003,104,39,12,3
148,S004,51,78,12,1
148,S005,394,43,10,8
148,S006,222,46,12,9
148,S007,262,68,15,9
148,S008,278,43,9,10
148,S009,147,26,0,2
148,S010,140,37,11,10
148,S011,323,22,12,3
148,S012,260,33,2,4
148,S013,295,30,4,2
148,S014,136,57,15,5
148,S015,440,76,13,9
148,S016,372,27,4,6
148,S017,229,63,2,0
148,S018,113,21,15,2
148,S019,314,45,2,6
148,S020,52,64,7,2
148,S021,291,49,13,3
148,S022,423,79,4,3
148,S023,253,60,0,9
148,S024,374,35,12,3
148,S025,288,29,0,7
148,S026,430,35,11,5
148,S027,208,51,1,2
148,S028,488,37,6,2
148,S029,455,45,12,0
148,S030,139,36,14,1
148,S031,233,32,0,8
148,S032,84,72,0,6
148,S033,489,57,10,9
148,S034,454,30,9,3
148,S035,413,61,4,3
148,S036,154,56,2,0
148,S037,358,25,12,4
148,S038,457,59,0,0
148,S039,434,54,13,9
148,S040,311,42,4,9
148,S041,331,20,1,2
148,S042,259,61,12,7
148,S043,189,27,3,0
148,S044,82,43,12,10
148,S045,493,78,8,0
148,S046,221,25,6,2
148,S047,233,40,6,8
148,S048,163,66,6,4
