ReviewID,CustomerID,Rating,Review,Sentiment,FakeReview
REV08186,2527,5,Pariatur aperiam eligendi asperiores tempora.,Neutral,No
REV08187,9691,2,Sapiente at fugit illo enim laboriosam eos.,Negative,No
REV08188,8222,5,Animi et laboriosam optio praesentium quae doloribus.,Negative,No
REV08189,5092,5,Quod debitis quas officiis.,Positive,No
REV08190,7276,1,Non natus nisi rem ad fugiat eligendi.,Positive,No
REV08191,1535,4,Officiis ipsum distinctio natus ipsam pariatur.,Neutral,No
REV08192,5982,3,Eius fugit repellat.,Negative,No
REV08193,6454,3,Voluptatem numquam consectetur quisquam ratione quae.,Neutral,No
REV08194,3015,3,Nemo quas eos in fugiat.,Positive,No
REV08195,6864,3,Quas a unde provident.,Negative,No
REV08196,2906,2,Voluptatum facere totam accusamus iusto.,Positive,No
REV08197,3663,5,Minus nemo non ex inventore veritatis odit.,Neutral,No
REV08198,3032,3,Voluptates quisquam autem iste officiis.,Neutral,No
REV08199,513,2,Nihil voluptatibus facere quam facere.,Negative,No
REV08200,2198,5,Ducimus doloribus voluptates unde enim.,Neutral,No
REV08201,2400,3,Adipisci sapiente impedit non expedita.,Negative,No
REV08202,5519,4,Blanditiis rem minima expedita dolorem repellendus.,Positive,No
REV08203,1375,3,Delectus a repellat adipisci dolorem perferendis.,Positive,No
REV08204,551,3,Culpa dolorem officiis.,Neutral,No
REV08205,7672,2,Ea fugit error culpa accusantium eveniet numquam.,Neutral,No
REV08206,6500,3,A quidem ratione.,Neutral,No
REV08207,2046,3,Doloremque id nesciunt facere possimus deserunt facere.,Positive,No
REV08208,8393,4,Iure voluptate ab necessitatibus.,Neutral,No
REV08209,2562,5,Quidem ratione dignissimos rem.,Positive,No
REV08210,3745,3,Atque accusantium sit repellendus nobis illo.,Positive,No
REV08211,3122,3,Beatae aliquid quo ex eligendi necessitatibus.,Positive,No
REV08212,739,4,Numquam maxime doloremque facilis ab ratione.,Positive,No
REV08213,7281,5,Voluptatum ullam dolor vero optio quasi aspernatur.,Neutral,No
REV08214,6282,1,Non nemo quia minima.,Positive,No
REV08215,1125,2,Perferendis facilis rerum.,Negative,No
REV08216,5876,3,Error placeat praesentium tenetur.,Positive,No
REV08217,1974,3,Asperiores iste porro ullam.,Negative,No
REV08218,645,2,Omnis excepturi reprehenderit quasi repudiandae.,Positive,No
REV08219,7424,3,Dolorem nostrum eos temporibus.,Positive,No
REV08220,1201,1,Quasi facere porro.,Positive,No
REV08221,7753,2,Atque rem porro.,Positive,No
REV08222,2306,3,Iste rem doloribus alias accusantium aspernatur.,Negative,No
REV08223,124,2,Id at voluptate ipsam.,Negative,No
REV08224,1370,2,Deserunt in rem reiciendis perspiciatis quam.,Positive,No
REV08225,1974,1,Nobis odio expedita nesciunt tempore saepe possimus.,Neutral,No
REV08226,4032,5,Quis aliquid saepe nisi laudantium.,Positive,No
REV08227,6397,1,Dolores qui deserunt asperiores.,Neutral,No
REV08228,5927,1,Blanditiis veniam ea.,Neutral,No
REV08229,8988,1,Eius quae expedita quibusdam culpa.,Negative,No
REV08230,8060,5,Harum eligendi porro ab quis vel.,Positive,No
REV08231,1506,4,Voluptas voluptates corporis cupiditate similique aperiam odit ipsum.,Positive,No
REV08232,7165,5,Voluptate sunt consequuntur culpa exercitationem vel cupiditate.,Negative,No
REV08233,2958,3,Natus minus fugiat vel suscipit earum beatae quas.,Neutral,No
REV08234,9841,1,Quia aliquam rerum fugit.,Neutral,No
REV08235,3228,2,In aperiam modi molestias alias libero dicta.,Positive,No
REV08236,6584,1,Optio assumenda assumenda deleniti ad sequi quia.,Neutral,No
REV08237,1490,4,Quo ullam similique quam accusamus perspiciatis.,Negative,No
REV08238,6611,1,Quia eum adipisci iste dignissimos fuga aliquid.,Positive,No
REV08239,641,5,Et accusamus necessitatibus aliquid ab exercitationem a quis.,Negative,No
REV08240,21,1,Culpa pariatur beatae sequi ratione eaque recusandae.,Neutral,No
REV08241,8035,5,Nam modi iste porro molestiae.,Neutral,No
REV08242,715,4,Dicta aut rem officiis fugiat odio facere sit.,Neutral,No
REV08243,1140,2,Soluta optio similique rerum recusandae.,Negative,No
REV08244,5356,5,Aspernatur animi odio fugiat placeat in.,Positive,No
REV08245,421,4,Occaecati dolore facilis animi cumque quod recusandae id.,Neutral,No
REV08246,2387,5,Nulla harum reprehenderit pariatur.,Positive,No
REV08247,9959,5,Aperiam expedita quaerat reprehenderit maiores.,Neutral,No
REV08248,4182,3,Similique animi deleniti reiciendis consectetur molestiae.,Positive,No
REV08249,5922,1,Natus temporibus voluptates illo.,Neutral,No
REV08250,8517,2,Natus fugit vitae magni inventore.,Neutral,No
REV08251,6328,5,Beatae impedit odio voluptatem corrupti veritatis.,Neutral,No
REV08252,2471,4,Impedit aperiam assumenda ab.,Positive,No
REV08253,7448,2,Quis suscipit voluptas reprehenderit excepturi fugiat incidunt.,Negative,No
REV08254,5374,3,Cum similique cupiditate eaque nesciunt.,Positive,No
REV08255,9331,1,Molestias sequi omnis sint libero ipsam error.,Neutral,No
REV08256,9708,4,Minima reprehenderit expedita asperiores nobis.,Positive,No
REV08257,6818,4,Consequatur facilis fuga laboriosam.,Positive,No
REV08258,5083,1,Excepturi nemo facere libero esse repudiandae soluta.,Positive,No
REV08259,152,5,Excepturi sit nisi quod tenetur corrupti veniam.,Neutral,No
REV08260,4889,2,Veniam delectus ullam vel provident pariatur quos.,Negative,No
REV08261,3510,4,Culpa corrupti voluptatibus voluptas.,Positive,No
REV08262,4851,1,Minus ullam aspernatur perspiciatis eos labore.,Negative,No
REV08263,7652,2,Fugit cumque natus consectetur hic.,Negative,No
REV08264,5222,5,Earum sint provident minus.,Neutral,No
REV08265,894,3,Ea aspernatur maxime deleniti doloremque laudantium.,Positive,No
REV08266,5882,5,Deserunt numquam repudiandae nihil aut.,Positive,No
REV08267,1300,5,Unde corrupti totam assumenda pariatur totam.,Positive,No
REV08268,3021,5,Optio asperiores fuga ex minima delectus similique.,Neutral,No
REV08269,880,3,Laborum laboriosam doloribus molestiae deleniti aut.,Neutral,No
REV08270,5809,4,Sint voluptatem ratione delectus eius rerum quas.,Negative,No
REV08271,5453,3,Doloremque veritatis fugit atque voluptatibus voluptate dolor.,Neutral,No
REV08272,4860,1,Laborum sequi officia veniam officiis.,Negative,No
REV08273,5499,5,Sed asperiores est qui cupiditate.,Negative,No
REV08274,2046,4,Sequi ab odio aut sed enim laboriosam.,Neutral,No
REV08275,7290,5,Harum excepturi nesciunt occaecati.,Positive,No
REV08276,1291,3,Atque perferendis aut doloremque nesciunt modi fuga.,Negative,No
REV08277,274,3,Quibusdam quaerat ratione quod ipsam.,Positive,No
REV08278,7294,3,Earum eum dolorem vero quos ipsum cum.,Neutral,No
REV08279,8794,2,Suscipit impedit placeat tenetur omnis quo.,Positive,No
REV08280,8301,5,Accusamus illo iusto impedit nam hic.,Neutral,Yes
REV08281,2792,5,Expedita totam expedita blanditiis nesciunt veritatis.,Negative,No
REV08282,2639,2,Ea atque occaecati quia quibusdam repellat.,Negative,No
REV08283,2325,3,Eum deserunt harum expedita quas dignissimos impedit facilis.,Neutral,No
REV08284,6674,5,Non fuga vel quae dolorem maxime.,Negative,No
REV08285,8852,3,Impedit consectetur enim aut voluptatem numquam voluptates soluta.,Negative,No
REV08286,6026,5,Ratione rem maiores sequi.,Positive,No
REV08287,1747,2,Incidunt nesciunt corporis quis dolorem exercitationem ab.,Positive,No
REV08288,6745,5,Molestiae iusto laborum repellat unde.,Negative,No
REV08289,7271,3,Nostrum aperiam et maiores rem.,Negative,No
REV08290,7828,3,Ipsa sed quos optio.,Neutral,No
REV08291,2433,2,Quas officia repellat nulla nihil nostrum itaque.,Negative,No
REV08292,6651,4,Dolorum placeat provident asperiores voluptatem.,Neutral,No
REV08293,3775,1,Tempora asperiores sequi beatae.,Positive,No
REV08294,56,1,Illum magnam atque ea adipisci in numquam.,Negative,No
REV08295,7169,2,Dolorem eos blanditiis nesciunt eum.,Negative,No
REV08296,8711,4,Aut nam at autem sit beatae expedita.,Neutral,No
REV08297,8693,2,Sed eos fugiat cupiditate expedita provident soluta.,Positive,No
REV08298,5172,5,Impedit quod minus culpa quisquam magnam culpa.,Negative,No
REV08299,4743,1,Enim magnam accusantium laudantium.,Positive,No
REV08300,7338,4,Vero accusamus sapiente dolorem nobis.,Neutral,No
REV08301,9416,2,Voluptate exercitationem ut magni nobis laboriosam praesentium blanditiis.,Neutral,No
REV08302,7572,1,Maiores quod corporis voluptate reprehenderit.,Negative,No
REV08303,4462,1,Ex possimus facilis expedita.,Neutral,No
REV08304,8323,4,Velit asperiores nostrum nam at.,Neutral,No
REV08305,1935,3,Possimus nam repellat temporibus iusto modi labore.,Neutral,No
REV08306,6302,1,Aspernatur ratione tempora velit unde.,Negative,No
REV08307,7967,3,Fugit ex omnis similique explicabo quasi reiciendis.,Neutral,No
REV08308,2400,2,Distinctio quidem suscipit alias magni perspiciatis.,Neutral,No
REV08309,1076,5,Voluptatum architecto enim praesentium optio quis rem ipsum.,Neutral,No
REV08310,7245,5,Officiis voluptate dolorem illum veritatis.,Neutral,No
REV08311,8934,5,Veritatis tempora nulla nam beatae quam.,Positive,No
REV08312,1270,3,Voluptas suscipit voluptate voluptatem fugiat possimus velit.,Positive,No
REV08313,7958,2,Nostrum natus voluptatum.,Negative,No
REV08314,244,1,Aut recusandae deserunt eveniet libero.,Neutral,No
REV08315,6780,1,Ea nulla placeat aliquam recusandae nam suscipit repellendus.,Positive,No
REV08316,646,4,Fuga sit sequi aliquam debitis.,Neutral,No
REV08317,3875,3,Reiciendis dolor quidem labore enim reprehenderit.,Negative,No
REV08318,5778,2,Vero ex tempora deserunt voluptate asperiores officia eius.,Negative,Yes
REV08319,2241,1,Quas quisquam praesentium sequi.,Neutral,No
REV08320,7646,5,Sint ratione deserunt atque ullam.,Neutral,No
REV08321,9014,1,Aliquam explicabo neque ipsum.,Neutral,No
REV08322,169,3,Quisquam aperiam nostrum tempora.,Negative,No
REV08323,8446,3,Minima occaecati cum magni exercitationem molestias.,Negative,No
REV08324,4448,3,Suscipit aperiam qui.,Negative,No
REV08325,9818,2,Numquam nisi porro ab consequuntur.,Positive,No
REV08326,7963,4,Libero reprehenderit repellat illo sunt ipsa.,Neutral,No
REV08327,6567,3,Aliquid aperiam magnam nostrum labore tenetur.,Positive,No
REV08328,7338,5,Tempore optio iusto facere consectetur ut itaque.,Negative,No
REV08329,2408,2,Suscipit reprehenderit voluptatem impedit officiis.,Neutral,No
REV08330,9036,5,Praesentium optio voluptatibus impedit eligendi sint necessitatibus.,Neutral,No
REV08331,5825,5,Dolorem tenetur officia nisi.,Negative,Yes
REV08332,623,2,Sed tempora unde libero neque voluptatum.,Neutral,No
REV08333,6245,3,Inventore veritatis veritatis voluptatibus vel consequatur molestiae.,Neutral,No
REV08334,8181,4,Explicabo rerum exercitationem inventore.,Negative,No
REV08335,4752,4,Laudantium ratione impedit voluptates distinctio minima illo.,Positive,No
REV08336,5596,5,Minus magnam rerum tempora error velit impedit.,Neutral,No
REV08337,476,2,Blanditiis ipsam ut minima est exercitationem.,Neutral,No
REV08338,397,3,Doloribus accusamus distinctio repellendus commodi.,Negative,No
REV08339,5383,4,Minus sequi veniam.,Negative,No
REV08340,3022,1,Ducimus facere voluptate odit.,Negative,No
REV08341,1161,5,Fuga sint vel assumenda libero impedit.,Negative,No
REV08342,7503,4,Accusamus soluta enim.,Negative,No
REV08343,6327,4,Dignissimos rerum id molestiae velit aut animi.,Negative,No
REV08344,7485,3,Quis architecto quaerat accusamus ipsa sequi ipsum.,Neutral,No
REV08345,518,5,Quam minus ipsa doloribus.,Neutral,No
REV08346,434,5,Odio corporis beatae delectus molestiae.,Neutral,No
REV08347,284,3,Ipsa non culpa quis alias similique.,Negative,No
REV08348,4560,4,Veritatis esse ullam error minima.,Neutral,No
REV08349,4968,5,Similique aliquam optio soluta velit nam dolore.,Neutral,No
REV08350,6600,5,Molestias nihil exercitationem perferendis id maiores.,Negative,No
REV08351,2841,4,Aperiam nihil voluptates cumque voluptate exercitationem.,Neutral,No
REV08352,4189,3,Ut expedita neque nihil distinctio fugit.,Negative,No
REV08353,7295,1,Eveniet ea architecto.,Negative,No
REV08354,2588,1,Rem reprehenderit quaerat quae voluptatibus hic.,Negative,No
REV08355,1177,1,Quam blanditiis suscipit incidunt quam esse.,Positive,No
REV08356,6573,3,Quo error perspiciatis.,Negative,No
REV08357,8954,5,Quisquam ea deserunt blanditiis adipisci.,Negative,No
REV08358,5197,2,Quae tenetur nam quo.,Positive,No
REV08359,9033,4,Cum occaecati veniam dolore.,Neutral,No
REV08360,2735,2,Fuga aliquam placeat fuga quia voluptate voluptatum.,Neutral,No
REV08361,7086,1,Optio id quibusdam est unde labore iure.,Neutral,No
REV08362,4067,5,Iste cumque fugit magnam laborum.,Negative,No
REV08363,8537,1,Deserunt neque modi rem.,Neutral,No
REV08364,3062,1,Accusantium ex doloribus quia labore asperiores ullam commodi.,Negative,No
REV08365,5045,1,Perferendis sunt corrupti possimus fugiat voluptatibus ullam.,Neutral,No
REV08366,7520,3,Est dolore sed qui laboriosam beatae.,Negative,No
REV08367,328,4,Reiciendis inventore tempora temporibus asperiores.,Positive,No
REV08368,717,1,Placeat laudantium quod eligendi facere ipsam.,Neutral,No
REV08369,9494,2,Ratione eveniet doloremque reprehenderit pariatur vitae.,Positive,No
REV08370,6252,4,Accusantium quisquam autem fugit illum fuga saepe.,Positive,No
REV08371,815,4,Ipsam corrupti dolores deleniti sunt soluta culpa.,Negative,No
REV08372,7719,5,Quae saepe vel vitae ex sunt.,Negative,No
REV08373,5756,2,Aspernatur eos dolor provident cupiditate repellat.,Positive,No
REV08374,8335,1,Rerum perspiciatis impedit hic sapiente.,Neutral,No
REV08375,5603,2,Ipsam culpa possimus sint doloremque ab.,Neutral,No
REV08376,5003,5,Deleniti incidunt fuga impedit necessitatibus.,Neutral,No
REV08377,9898,4,Eveniet officiis saepe quasi maxime sequi assumenda modi.,Negative,No
REV08378,4579,5,In reiciendis enim delectus harum adipisci.,Positive,No
REV08379,3731,1,Cumque similique dignissimos inventore consequuntur rerum hic aperiam.,Negative,No
REV08380,1383,1,Sed molestias perspiciatis ipsum.,Positive,No
REV08381,514,3,Deleniti dolorem voluptatem aliquid cumque quos sed explicabo.,Neutral,No
REV08382,1935,3,Quasi eligendi assumenda ad numquam.,Neutral,No
REV08383,1267,4,Mollitia ipsam nulla quibusdam.,Negative,Yes
REV08384,6912,4,Quia natus unde ex ea.,Positive,No
REV08385,8053,3,Fugiat harum at minus qui optio.,Negative,No
REV08386,5138,3,Dolore corrupti minus adipisci.,Negative,No
REV08387,1242,5,Aut laudantium asperiores laborum dolore aliquid libero.,Negative,No
REV08388,5030,3,Odio facilis impedit velit nemo odio iste tenetur.,Negative,No
REV08389,8133,4,Dolores reprehenderit quaerat perferendis est.,Positive,No
REV08390,5780,5,Vero totam sunt soluta.,Positive,No
REV08391,9079,4,Voluptas esse eos.,Negative,No
REV08392,338,3,At omnis qui atque inventore.,Positive,No
REV08393,9833,4,Excepturi quaerat doloremque sit consequuntur quo praesentium ipsam.,Neutral,No
REV08394,9270,3,Alias porro similique consectetur optio maxime excepturi enim.,Neutral,No
REV08395,8931,2,Maiores magnam exercitationem itaque ad qui doloribus alias.,Neutral,No
REV08396,5328,3,Facilis optio aperiam sunt cum nobis.,Negative,No
REV08397,4998,4,Alias iusto fuga.,Negative,No
REV08398,5483,4,Ipsum quia vero in quo quia.,Negative,Yes
REV08399,6452,2,Commodi repudiandae ipsum veniam.,Negative,No
REV08400,8635,1,Tempora unde ex ab vitae dicta accusantium.,Negative,No
REV08401,8178,5,Dolorum vitae sed totam sunt eaque.,Neutral,No
REV08402,6999,2,Voluptatem aspernatur architecto aliquam eveniet impedit.,Negative,No
REV08403,6617,2,Deleniti consequatur id maxime iusto dolorem.,Negative,No
REV08404,6582,2,Mollitia sed perferendis quam expedita.,Neutral,No
REV08405,5771,4,Velit suscipit autem eaque ratione alias voluptatum.,Negative,No
REV08406,71,3,A officia doloremque.,Positive,No
REV08407,2853,5,Iste at rem.,Positive,No
REV08408,4292,5,Magni alias dolores quibusdam officia id modi.,Negative,No
REV08409,8191,5,Ullam id adipisci illo a rem maiores.,Positive,No
REV08410,3619,4,Ullam pariatur porro.,Negative,No
REV08411,2297,2,Totam sit pariatur quidem molestias.,Positive,No
REV08412,8561,2,Doloribus non iste ea.,Positive,No
REV08413,3161,2,Odit atque eveniet soluta optio dolor perspiciatis eligendi.,Negative,No
REV08414,8625,4,Quod tempore adipisci dicta inventore excepturi.,Negative,No
REV08415,6000,1,Dolorum rerum ullam ad explicabo.,Negative,No
REV08416,3805,5,Voluptatem deserunt dolorem dolor laboriosam.,Negative,No
REV08417,3300,5,Quas dignissimos consequatur quae perspiciatis quam fugit.,Negative,Yes
REV08418,4797,1,Quas iure facilis soluta quod aliquid voluptatum eaque.,Negative,No
REV08419,9811,3,Quia sapiente ab laudantium earum.,Neutral,No
REV08420,533,1,Ipsam qui tempora et tempora suscipit placeat.,Neutral,Yes
REV08421,28,1,Eligendi consequuntur ad saepe sint illo.,Neutral,No
REV08422,9176,5,Vero minus delectus modi sunt.,Positive,No
REV08423,960,1,Recusandae consectetur repellendus nulla.,Neutral,No
REV08424,257,2,Temporibus natus veritatis.,Negative,No
REV08425,9573,2,Est quaerat quibusdam pariatur animi suscipit voluptate.,Positive,No
REV08426,3737,3,Optio nihil fugit quia nostrum ab nisi.,Negative,No
REV08427,1735,3,Nulla atque aperiam rerum excepturi.,Positive,No
REV08428,5411,5,Vitae repellendus nemo veniam qui.,Positive,No
REV08429,6335,5,Dolorum nobis qui expedita laboriosam eum.,Negative,No
REV08430,5316,3,Ipsa dolores assumenda omnis.,Positive,No
REV08431,4614,3,Vel nisi libero at facilis.,Positive,No
REV08432,6395,2,Molestias ratione odit odit distinctio possimus.,Positive,No
REV08433,979,3,Similique quaerat deleniti ad rem placeat.,Negative,No
REV08434,2313,5,Adipisci deleniti magni eveniet quisquam ipsam.,Neutral,No
REV08435,8580,1,Saepe minus impedit optio voluptate.,Positive,No
REV08436,3809,1,Dolore esse beatae perferendis repellendus hic.,Neutral,No
REV08437,6955,3,Dolorum veritatis voluptatem explicabo minima quaerat modi.,Positive,No
REV08438,3925,4,Mollitia eaque ea tenetur.,Negative,No
REV08439,7158,4,Sed officiis sint nulla tempora amet.,Positive,No
REV08440,4159,2,Temporibus fugiat nobis vel quod quidem.,Positive,No
REV08441,2613,3,Possimus esse harum mollitia illum totam.,Negative,No
REV08442,644,5,Voluptatem repellat vero sunt dignissimos aliquid.,Neutral,No
REV08443,7368,2,Repellat quae aliquid quisquam laboriosam.,Neutral,No
